codigo_convenio;nome_convenio;novo_com_seguro;novo_sem_seguro;refin_com_seguro;refin_sem_seguro
38640;PREFEITURA MUNICIPAL DE PLATINA;"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]"
38644;PREFEITURA MUN DE PESQUEIRA CEHAB;"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]"
38679;COMPANHIA CATARINENSE DE AGUAS E SA;"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
38688;DEPARTAMENTO AUTONOMO DE AGUA E ESG;"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]"
38695;GUARDA CIVIL MUNICIPAL DE RIBEIRAO;"[{""tx"": 2.45, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.7, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.8, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.45, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.7, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.8, ""com"": 4.0, ""pz"": ""96""}]"
38733;SAO PAULO TRIBUNAL DE JUSTICA - SERVIDORES;"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]"
38745;CAMARA MUNICIPAL DE BALBINOS;"[{""tx"": 2.8, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.85, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.95, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.15, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.8, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.85, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.95, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.15, ""com"": 4.0, ""pz"": ""96""}]"
38770;PREFEITURA MUNICIPAL DO CARPINA;"[{""tx"": 1.94, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.94, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}]"
38793;PREFEITURA DOS PALMARES;"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]"
38794;TRIBUNAL DE CONTAS MATO GROSSO DO SUL;"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
38820;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO MUNICIPIO DO CARPINA;"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.48, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.48, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 4.0, ""pz"": ""96""}]"
38862;INST PREV SERV MUN ILHABELA-ILHABELAPREV;"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.03, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}]"
38892;FASI FUNDACAO DE ATENCAO A SAUDE DE;"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.24, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.44, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.24, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.44, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}]"
38909;PREFEITURA MUNICIPAL DE SABARA;"[{""tx"": 1.98, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.98, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]"
38942;PREFEITURA MUNICIPAL DE VALENCA;"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
38968;MUNICIPIO DE PAULINIA;"[{""tx"": 1.87, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.92, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.02, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.12, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.22, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.87, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.92, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.02, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.12, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.22, ""com"": 4.0, ""pz"": ""96""}]"
38978;FUNDO MUNICIPAL DE EDUCACAO DOS PALMARES;"[{""tx"": 2.43, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.68, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.78, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.43, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.68, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.78, ""com"": 4.0, ""pz"": ""96""}]"
39001;FUNDO MUNICIPAL DE SAUDE;"[{""tx"": 2.59, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.84, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.94, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.59, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.84, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.94, ""com"": 4.0, ""pz"": ""96""}]"
39048;IPREM - SALES;"[{""tx"": 2.15, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.15, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}]"
39063;PREFEITURA MUNICIPAL DE BARCARENA;"[{""tx"": 1.99, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.04, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.14, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.99, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.04, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.14, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}]"
39088;PREFEITURA MUNICIPAL DO SURUBIM;"[{""tx"": 2.0, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.0, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]"
39089;INST DE PREVIDENCIA DOS SERVIDORES;"[{""tx"": 2.11, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.11, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}]"
39130;PREFEITURA MUNICIPAL DE PIRAJUI;"[{""tx"": 2.41, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.51, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.61, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.71, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.81, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.41, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.51, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.61, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.71, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.81, ""com"": 4.0, ""pz"": ""96""}]"
39141;INSTITUTO PREV SERV MUNICIPAL DE TAQUARITINGA;"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.49, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.59, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]"
39166;FUNDO MUNICIPAL DE SEGURIDADE DE BADY BASSITT;"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]"
39170;GOVERNO DO ESTADO DE RONDONIA;"[{""tx"": 2.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}]"
39203;PREFEITURA MUNICIPAL DE FORTALEZA;"[{""tx"": 2.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.23, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.43, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.53, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}]"
39221;MUNICIPIO DE SAO GABRIEL;"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]"
39243;PREFEITURA MUNICIPAL DE PORTO VELHO;"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.56, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.66, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.76, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.56, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.66, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.76, ""com"": 4.0, ""pz"": ""96""}]"
39316;MUNICIPIO DE LAGOA VERMELHA;"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.25, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.25, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}]"
39364;INST DE PREVID MUN DE PATOS DE MINAS;"[{""tx"": 2.33, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.43, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.53, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.63, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.73, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.33, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.43, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.53, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.63, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.73, ""com"": 4.0, ""pz"": ""96""}]"
39380;INSTITUTO DE PREVIDENCIA MUNICIPAL DE SÃO PAULO IPREM;"[{""tx"": 2.15, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}]"
39398;MUNICIPIO DE BARREIRAS;"[{""tx"": 2.62, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.67, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.77, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.87, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.97, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.62, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.67, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.77, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.87, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.97, ""com"": 4.0, ""pz"": ""96""}]"
39413;MUNICIPIO DE UBERLANDIA;"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.05, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.05, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}]"
39480;FUNDACAO DE SAUDE SAPUCAIA DO SUL;;;"[{""tx"": 2.68, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.78, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.88, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.98, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.08, ""com"": 4.0, ""pz"": ""96""}]"
39497;PARANAVAI PREVIDENCIA;"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.58, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.68, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.58, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.68, ""com"": 4.0, ""pz"": ""96""}]"
39524;JUSTIÃA FEDERAL DO RIO GRANDE DO NORTE;"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]"
39540;MUNICIPIO DE VIANA;"[{""tx"": 1.94, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.94, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}]"
